RP_COMPANY_ID,COMPANY_NAME,COUNTRY,SECTOR
78F6FF,Vertex Inc.,United States,Technology
3WKXMP,Shenma Industry Co. Ltd.,China,Basic Materials
AE6B63,Elite Material Co. Ltd.,Taiwan,Industrials
3B37F7,BRC Group Holdings Inc.,United States,Financials
934CC3,NetApp Inc.,United States,Technology
1DB05B,IOI Properties Group Bhd,Malaysia,Real Estate
14B39F,Wonders Information Co. Ltd.,China,Technology
ACB7A7,Impax Environmental Markets PLC,United Kingdom,Financials
GVVX4I,Star CM Holdings Ltd.,Cayman Islands,Consumer Services
81BFE6,Bank of Lanzhou Co. Ltd.,China,Financials
6CBBC2,Shanghai Putailai New Energy Technology Co. Ltd.,China,Basic Materials
7F9984,Paycom Software Inc.,United States,Technology
F3788A,Kone Oyj,Finland,Industrials
3D2EC0,Capstone Copper Corp.,Canada,Basic Materials
9E1499,Ausnutria Dairy Corp. Ltd.,Cayman Islands,Consumer Goods
37B618,One Liberty Properties Inc.,United States,Real Estate
7E2703,China Merchants Energy Shipping Co. Ltd.,China,Industrials
CD2A4D,Cross Country Healthcare Inc.,United States,Industrials
DE913A,Yonchuang Intelligent Equipment,China,Industrials
E264C9,Odontoprev S/A,Brazil,Health Care
VKADCF,Chongqing Three Gorges Water Conservancy,China,Utilities
4CD068,Tasly Pharmaceutical Group Co. Ltd.,China,Health Care
5ABEC0,APA Corp.,United States,Energy
78F9ED,Molson Coors Beverage Co.,United States,Consumer Goods
0B920C,Li Auto Inc.,Cayman Islands,Consumer Goods
B7B747,Telia Co. AB,Sweden,Telecommunications
55A98B,Grindr Inc.,United States,Technology
234903,REC Ltd.,India,Utilities
FD3DD5,MRF Ltd.,India,Consumer Goods
41A93D,Insight Enterprises Inc.,United States,Technology
DAD966,Yunding Technology Co. Ltd.,China,Basic Materials
FDF28E,US Foods Inc.,United States,Consumer Goods
A8F759,DBG Technology Co. Ltd.,China,Industrials
31BC4C,Comet Holding AG,Switzerland,Industrials
33CD26,Arcellx Inc.,United States,Health Care
8A5FE8,Spin Master Corp.,Canada,Consumer Goods
253604,Kymera Therapeutics Inc.,United States,Health Care
10DDF6,CSC Financial Co. Ltd.,China,Financials
356844,Hainan Poly Pharm. Co. Ltd.,China,Health Care
954D5A,NH Foods Ltd.,Japan,Consumer Goods
5B7739,SunRun Inc.,United States,Utilities
B07C68,East Group Co. Ltd.,China,Consumer Services
9F674C,Kanematsu Electronics Ltd.,Japan,Technology
828469,Contact Energy Ltd.,New Zealand,Utilities
E6CD65,Zhejiang Shuanghuan Driveline Co. Ltd.,China,Industrials
09D680,Sichuan Chuantou Energy Co. Ltd.,China,Utilities
913121,Lindab International AB,Sweden,Industrials
C99CC8,Unisys Corp.,United States,Technology
176E01,IndiGo,India,Consumer Services
951369,Bangkok Life Assurance PCL,Thailand,Financials
D7AA3A,Huangshan Tourism Development Co. Ltd.,China,Consumer Services
DEC749,Brookfield Renewable Holdings Corp.,Canada,Energy
FDFB71,Fosun Pharma Co. Ltd.,China,Health Care
8614A2,BrightView Holdings Inc.,United States,Consumer Services
E88A70,SDIC Intelligence Information Technology Co. Ltd.,China,Technology
5D626F,Jingjia Micro,China,Industrials
5568KV,Grab Holdings Ltd.,Cayman Islands,Industrials
1151F4,Xcel Energy Inc.,United States,Utilities
C28B73,Swire Properties Ltd.,Hong Kong SAR,Real Estate
D8590F,Johnson Matthey PLC,United Kingdom,Basic Materials
2E6037,Security Bank Corp.,Philippines,Financials
DC3796,Chung-Hsin Elec & Machinery Mfg. Corp.,Taiwan,Industrials
C6B256,Cleanaway Waste Management Ltd.,Australia,Industrials
SIRG1A,Jiangsu Lianyungang Port Co. Ltd.,China,Industrials
0AA753,China Bohai Bank Co. Ltd.,China,Financials
70635D,Dowa Holdings Co. Ltd.,Japan,Basic Materials
8E10BF,BioXcel Therapeutics Inc.,United States,Health Care
ED1A74,Beam Therapeutics Inc.,United States,Health Care
3049AD,Cargojet Inc.,Canada,Industrials
4FBDFF,Hallador Energy Co.,United States,Basic Materials
11E072,Jiuzhitang Co. Ltd.,China,Health Care
417489,Adeka Corp.,Japan,Basic Materials
B651E6,Vatti Corp. Ltd.,China,Consumer Goods
B943FB,PT BFI Finance Indonesia Tbk,Indonesia,Financials
DFB511,Oriental Land Co. Ltd.,Japan,Consumer Services
1830DD,KT&G Corp.,South Korea,Consumer Goods
C9E4EC,Focus Financial Partners Inc.,United States,Financials
5CA16F,Himile Mechanical Science & Technology,China,Consumer Goods
5WXIR2,Allmed Medical Products Co. Ltd.,China,Health Care
CFC5C3,Chifeng Jilong Gold Mining Co. Ltd.,China,Basic Materials
C4A5B0,Cranswick PLC,United Kingdom,Consumer Goods
55ACCB,GoPro Inc.,United States,Consumer Goods
6858FC,SK Telecom Co. Ltd.,South Korea,Telecommunications
264C57,Lundin Gold Inc.,Canada,Basic Materials
EAB255,Alpha Group International Ltd.,United Kingdom,Financials
B092D9,Sumitomo Bakelite Co. Ltd.,Japan,Basic Materials
B595A6,Barratt Redrow PLC,United Kingdom,Consumer Goods
31CD67,Dino Polska S.A.,Poland,Consumer Services
LOPC4A,China Southern Power Grid Technology Co. Ltd.,China,Utilities
F5A6BF,Misto Holdings Corp.,South Korea,Consumer Services
CF50D1,Gujarat Narmada Valley Fert & Chem Ltd.,India,Basic Materials
ACBDD6,Jinzhou Port Co. Ltd.,China,Industrials
D0ZOJN,C5 Acquisition Corp.,United States,Financials
05881E,Shanghai Pudong Construction Co. Ltd.,China,Industrials
34E891,Open Text Corp.,Canada,Technology
1A3E1B,Truist Financial Corp.,United States,Financials
F164FH,Kyndryl Holdings Inc.,United States,Technology
5E1A6E,ABB India Ltd.,India,Industrials
1E2158,Munters Group AB,Sweden,Industrials
48E592,JinYu Bio-Technology Co. Ltd.,China,Health Care
D90F43,Uber Technologies Inc.,United States,Consumer Services
D4610A,Nokian Tyres PLC,Finland,Consumer Goods
4E6F5A,Ardelyx Inc.,United States,Health Care
527724,Tiangong International Co. Ltd.,Cayman Islands,Basic Materials
DB5CA5,Duke Energy Corp.,United States,Utilities
2EBC0B,Heartland Express Inc.,United States,Industrials
E30B53,Citizens Financial Services Inc.,United States,Financials
2443B3,Taihan Cable & Solution Co. Ltd.,South Korea,Industrials
569644,China International Capital Corp. Ltd.,China,Financials
JPEWV7,Loop Media Inc.,United States,Consumer Services
C1EF8F,Jiaze Renewables Corp. Ltd.,China,Utilities
2331BC,Ryohin Keikaku Co. Ltd.,Japan,Consumer Services
8B2C4A,Ameris Bancorp,United States,Financials
586D1B,Anhui Gujing Distillery Co. Ltd.,China,Consumer Goods
6E7317,Dongyue Group Ltd.,Cayman Islands,Basic Materials
B682B4,Rathbones Group PLC,United Kingdom,Financials
3B07C5,Bloomberry Resorts Corp.,Philippines,Consumer Services
MWM26S,Alleima AB,Sweden,Industrials
A1EDD8,Bollore SE,France,Industrials
32F24A,Clearwater Paper Corp.,United States,Basic Materials
EBD89A,OSI Systems Inc.,United States,Industrials
D74613,Snam S.p.A.,Italy,Energy
010A9F,Qiming Information Technology Co. Ltd.,China,Technology
4978F5,Shenzhen Woer Heat,China,Industrials
2068A0,Yuyue Medical Equipment,China,Health Care
62GQ9Y,Topicus.com Inc.,Canada,Technology
999BA9,Social Capital Suvretta Hldgs Corp. IV,Cayman Islands,Financials
D393DF,Bank First Corp.,United States,Financials
6DE8F9,Ningbo Shanshan Co. Ltd.,China,Industrials
180DA0,VSE Corp.,United States,Industrials
5CZAFS,NuStar Logistics LP,United States,Energy
D33623,FTAC Zeus Acquisition Corp.,United States,Financials
B8D474,BTS Group Holdings PCL,Thailand,Industrials
550D01,LGI Homes Inc.,United States,Consumer Goods
04A297,POSCO Future M Co. Ltd.,South Korea,Industrials
4FCC78,UMH Properties Inc.,United States,Real Estate
76F067,Amgen Inc.,United States,Health Care
78F776,Organogenesis Holdings Inc.,United States,Health Care
63475E,China Merchants Port Group Co. Ltd.,China,Industrials
7D63B8,SoftwareONE Holding AG,Switzerland,Technology
BAA835,Beyond Securities Public Co. Ltd.,Thailand,Financials
91F2C5,F&C Preferred Securities Income Fd Inc.,United States,Financials
DCEC26,Sichuan Haite High-Tech Co. Ltd.,China,Industrials
8377DB,Fifth Third Bancorp Co.,United States,Financials
35CE9B,Wuhan Tianyu Info Industry Co. Ltd.,China,Technology
262D73,AG Anadolu Grubu Holding A.S.,Turkey,Industrials
C144BC,CETC Digital Technology Co. Ltd.,China,Technology
B62D10,Tokai Holdings Corp.,Japan,Financials
80BE8A,Adyen N.V.,The Netherlands,Industrials
41CEAF,Interconexion Electrica S.A. E.S.P.,Colombia,Utilities
A747ED,Shanying International Holdings Co. Ltd.,China,Basic Materials
F1C69A,Palantir Technologies Inc.,United States,Technology
54A713,Armada Hoffler Properties Inc.,United States,Real Estate
01306D,PT Mitra Keluarga Karyasehat Tbk,Indonesia,Health Care
F0B2B5,Markel Group Inc.,United States,Financials
765A68,Anhui Xinhua Media Co. Ltd.,China,Consumer Services
9A3FF4,Allegion PLC,Ireland,Industrials
7ACBA4,Preformed Line Products Co.,United States,Technology
61D2A9,Golden Ocean Group Ltd.,Bermuda,Industrials
E2AD6A,Aurora Innovation Inc.,Cayman Islands,Technology
7D85A9,Cencora Inc.,United States,Consumer Services
7A5D58,MidwestOne Financial Group Inc.,United States,Financials
66749D,Timken Co.,United States,Industrials
32F1FC,East China Eng Sci & Tech Co. Ltd.,China,Industrials
2FE28F,TC Energy Corp.,Canada,Energy
591263,Vitrolife AB,Sweden,Health Care
FAE021,United Parcel Service Inc.,United States,Industrials
4618B4,Schouw & Co. A/S,Denmark,Industrials
57F354,Babcock International Group PLC,United Kingdom,Industrials
889520,Bangkok Bank PCL,Thailand,Financials
EFD406,DaVita Inc.,United States,Health Care
086F41,Shanghai Zijiang Enterprise Grp Co. Ltd.,China,Industrials
947B28,Rolls-Royce Holdings PLC,United Kingdom,Industrials
59DC38,Partners Group Holding AG,Switzerland,Financials
980796,Pfeiffer Vacuum Technology AG,Germany,Industrials
3F3D5A,LBX Pharmacy Chain JSC,China,Health Care
911AB8,Newmont Corp.,United States,Basic Materials
E6E439,Eurocommercial Properties N.V.,The Netherlands,Real Estate
7ED6E7,Essity AB,Sweden,Consumer Goods
DFBD37,Aramex PJSC,United Arab Emirates,Industrials
C6D4BE,Hamamatsu Photonics K.K.,Japan,Industrials
76BECC,Tutor Perini Corp.,United States,Industrials
5F0C0D,Cohen & Steers Infrastructure Fund Inc.,United States,Financials
7FFEFE,Shenzhen Cereals Holdings Co. Ltd.,China,Consumer Goods
4368A6,Kongsberg Gruppen ASA,Norway,Industrials
9AB670,Vats Liquor Chain Store Mngmt JSC Ltd.,China,Consumer Services
LO0YB8,Sinomach Precision Industry Group Co. Ltd.,China,Industrials
QZQNEW,IMEIK Technology Development Co. Ltd.,China,Health Care
20C4B1,Fortis Healthcare Ltd.,India,Health Care
F68D92,Obayashi Corp.,Japan,Industrials
EWG0X2,SeaDrill Ltd.,Bermuda,Energy
E9A1B1,Hugel Inc.,South Korea,Consumer Goods
6C9CF6,Chartwell Retirement Residences Co.,Canada,Real Estate
20C60F,Fu Shou Yuan International Group Ltd.,Cayman Islands,Consumer Services
WVYM05,Beijing Cuiwei Tower Co. Ltd.,China,Consumer Services
692DA6,Canadian Pacific Railway Ltd.,Canada,Industrials
85DE00,Bio-Techne Corp.,United States,Health Care
VZ67MS,HD Hyundai Heavy Industries Co. Ltd.,South Korea,Industrials
L9OVWE,PT Cemindo Gemilang Tbk,Indonesia,Industrials
9B42DD,Agnico Eagle Mines Ltd.,Canada,Basic Materials
4B604B,Terna Rete Elettrica Nazionale S.p.A.,Italy,Utilities
198E05,TFF Group Co.,France,Industrials
937AA3,Wilcon Depot Inc.,Philippines,Consumer Services
PJ8AMP,Jishi Media Co. Ltd.,China,Industrials
03BC26,LEPU ScienTech Med Tech Shanghai,China,Health Care
BD9668,United Community Banks Inc.,United States,Financials
4FC1CB,IRB Infrastructure Developers Ltd.,India,Industrials
CBCDA5,Pepkor Holdings Ltd.,South Africa,Consumer Services
2CA60F,2U LLC,United States,Technology
39274D,Duff & Phelps Utility & Infra Fund Inc.,United States,Financials
F39ECB,Global-E Online Ltd.,United States,Consumer Services
7E8C27,Zhejiang Meida Industrial Co. Ltd.,China,Consumer Goods
9AF4AD,PT Garudafood Putra Putri Jaya Tbk,Indonesia,Consumer Goods
F4104D,Hexatronic Group AB,Sweden,Industrials
3A5B52,Tongyu Communication Inc.,China,Technology
1B2C32,Greystone Housing Impact Investors LP,United States,Financials
87F1A6,Pan Jit International Inc.,Taiwan,Technology
C9732E,Allakos Inc.,United States,Health Care
B75708,Prometheus Biosciences Inc.,United States,Health Care
400AA5,Ta Chen Stainless Pipe Co. Ltd.,Taiwan,Basic Materials
A7F72D,GF Securities Co. Ltd.,China,Financials
CF7292,Ulta Beauty Inc.,United States,Consumer Services
4DBEC6,Shandong Xinchao Energy Corp. Ltd.,China,Energy
70E626,Freee KK,Japan,Technology
659C2C,JSR Corp.,Japan,Basic Materials
98CAED,Stepan Co.,United States,Basic Materials
A299B5,Vilmorin & Cie SA,France,Consumer Goods
F54279,Athabasca Oil Corp.,Canada,Energy
B3A166,Farmland Partners Inc.,United States,Real Estate
3779B4,Shenzhen Airport Co. Ltd.,China,Industrials
0FE327,Synergy Grid & Dvlp Philippines Inc.,Philippines,Basic Materials
0C0D85,Shanghai Tongji Sci & Tech Ind Co. Ltd.,China,Industrials
8BFDFF,Frontdoor Inc.,United States,Consumer Services
ED7F13,KKR Real Estate Finance Trust Inc.,United States,Real Estate
B560AF,Public Service Enterprise Group Inc.,United States,Utilities
EBC66C,Janux Therapeutics Inc.,United States,Health Care
F8C07F,Abbott India Ltd.,India,Health Care
906062,Putnam Municipal Opportunities Trust,United States,Financials
1E1374,Soho China Ltd.,Cayman Islands,Real Estate
FB706B,SES S.A.,Luxembourg,Telecommunications
179D84,Gujarat Gas Ltd.,India,Utilities
A21EC8,Guangdong Create Century,China,Technology
F7B8AC,CNH Industrial N.V.,The Netherlands,Industrials
DD394F,Ferrari N.V.,The Netherlands,Consumer Goods
9U3T56,Chengdu Gas Group Co. Ltd.,China,Utilities
DF385D,Sabine Royalty Trust Co.,United States,Energy
88350F,AutoNation Inc.,United States,Consumer Services
PNIKBH,Anhui Great Wall Military Ind Co. Ltd.,China,Industrials
1BE5D1,Venustech Group Inc.,China,Technology
CA3CB9,Berry Global Group Inc.,United States,Industrials
6A51AC,Redcare Pharmacy NV,The Netherlands,Consumer Services
30B4DA,Noevir Holdings Co. Ltd.,Japan,Consumer Goods
D388BF,Sisecam Resources LP,United States,Basic Materials
DF5503,LEG Immobilien SE,Germany,Real Estate
8CCBC9,Guangdong HEC Tech Holding Co. Ltd.,China,Industrials
72DF04,J.B. Hunt Transport Services Inc.,United States,Industrials
OBKOYV,Dongfeng Automobile Co. Ltd.,China,Industrials
B45DE7,Shanghai International Airport Co. Ltd.,China,Industrials
D3FA2C,RLJ Lodging Trust,United States,Real Estate
6272LZ,Shanghai Titan Scientific Co. Ltd.,China,Health Care
7ENKII,Kempower Oyj,Finland,Consumer Goods
BAA43F,SII S.A.,France,Technology
4F2D47,Shandong Hi-Speed New Energy Group Ltd.,Cayman Islands,Energy
9B2BB7,Food & Life Cos. Ltd.,Japan,Consumer Services
E72A60,Bank of Jiangsu Co. Ltd.,China,Financials
AE759E,Morinaga & Co. Ltd.,Japan,Consumer Goods
D63FC9,Calamos Global Dynamic Income Fund,United States,Financials
D82C89,Howden Joinery Group PLC,United Kingdom,Consumer Services
9F5997,Enviri Corp.,United States,Industrials
2ZR27X,Chengdu Xuguang Electronics Co. Ltd.,China,Industrials
108DB5,OTP Bank Nyrt.,Hungary,Financials
03B8CF,3M Co.,United States,Industrials
E19A99,Glaukos Corp.,United States,Health Care
F95726,Northwest Bancshares Inc.,United States,Financials
3FF890,Erasca Inc.,United States,Health Care
CD4DA8,Evercore Inc.,United States,Financials
FD2A69,SIA Engineering Co. Ltd.,Singapore,Industrials
F73857,Oberoi Realty Ltd.,India,Real Estate
E90C84,Globe Life Inc.,United States,Financials
97DE22,Canadian Natural Resources Ltd.,Canada,Energy
0E761F,Emirates Telecommunications Gp Co. PJSC,United Arab Emirates,Telecommunications
9F97F1,Shanghai Yuyuan Tourist Mart Grp Co. Ltd.,China,Consumer Services
025FAF,Italmobiliare S.p.A.,Italy,Financials
EB19B0,Fosun International Ltd.,China,Basic Materials
E710A6,Hengdian Entertainment Co. Ltd.,China,Consumer Services
B46796,Vietjet Aviation JSC,Vietnam,Consumer Services
AE8019,IPH Ltd.,Australia,Industrials
2AB76D,Stanley Electric Co. Ltd.,Japan,Consumer Goods
A5B0EF,Shenzhen Sinovatio Technology Co. Ltd.,China,Technology
6D1EB3,Container Corp. of India Ltd.,India,Industrials
A7A10A,HDFC Bank Ltd.,India,Financials
V2LNN4,Shanghai Qiangsheng Holding Co. Ltd.,China,Consumer Services
200D8B,ePlus Inc.,United States,Technology
0EA339,JB Financial Group Co. Ltd.,South Korea,Financials
9D366D,Technology One Ltd.,Australia,Technology
BCEF18,America Movil S.A.B. de C.V.,Mexico,Telecommunications
F1A860,Guangdong Guanhao High-Tech Co. Ltd.,China,Basic Materials
7D3E8D,PT Ciputra Development Tbk,Indonesia,Real Estate
4E5748,Georg Fischer AG,Switzerland,Industrials
8C627C,Spartan Delta Corp.,Canada,Energy
3WXNFI,Jiangsu New Energy Development Co. Ltd.,China,Utilities
2266E4,Taiwan Surface Mounting Technology Corp.,Taiwan,Industrials
64AD2E,Fluidra SA,Spain,Industrials
776207,VZ Holding AG,Switzerland,Financials
94ECB8,Fortuna Mining Corp.,Canada,Basic Materials
PVMP0I,Astor Enerji A.S.,Turkey,Industrials
DEA940,Credicorp Ltd.,Bermuda,Financials
B7E218,Greentown Management Holdings Co. Ltd.,Cayman Islands,Financials
2716D1,IKD Co. Ltd.,China,Consumer Services
6122CD,Hippo Holdings Inc.,Cayman Islands,Financials
D63B0F,National Health Investors Inc.,United States,Real Estate
F6C92D,Supalai PCL,Thailand,Real Estate
E23FB4,Safe Bulkers Inc.,Marshall Islands,Industrials
BEGR1Y,Ganyuan Foods Co. Ltd.,China,Consumer Goods
848E0A,Mirvac Group Ltd.,Australia,Real Estate
896B08,Growthpoint Properties Australia Ltd.,Australia,Real Estate
B724BF,Yunkang Group Ltd.,Cayman Islands,Health Care
4F5321,Jinchuan Group Intl Resources Co. Ltd.,Cayman Islands,Basic Materials
6A01DF,Pacific Biosciences of California Inc.,United States,Health Care
BC4876,Alexander's Inc.,United States,Real Estate
742AAB,Sally Beauty Holdings Inc.,United States,Consumer Services
152FA5,Sutro Biopharma Inc.,United States,Health Care
D92B43,Minsur S.A.,Peru,Basic Materials
7C661B,Kobayashi Pharmaceutical Co. Ltd.,Japan,Health Care
9D336D,Sequoia Economic Infra Inc Fd Ltd.,Guernsey,Financials
A968B7,Neoen SA,France,Utilities
VIR5X6,Changchun Engley Automobile Ind Co. Ltd.,China,Consumer Goods
28C448,Shenzhen Leaguer Co. Ltd.,China,Industrials
566213,Yingkou Jinchen Machinery Co. Ltd.,China,Industrials
6621D4,Banco Santander Chile S.A.,Chile,Financials
CB138D,AllianceBernstein Holding L.P.,United States,Financials
038060,Anji Food Group Co. Ltd.,China,Consumer Goods
F68D6C,Tetragon Financial Group Ltd.,Guernsey,Financials
08A775,HMC Capital Ltd.,Australia,Real Estate
A72AEF,Carvana Co.,United States,Consumer Services
252064,Blue Moon Group Holdings Ltd.,Cayman Islands,Consumer Goods
3E63AE,Qinchuan Machine Tool & Tool Group Share Co. Ltd.,China,Industrials
9044E9,Guangdong Yowant Technology Group Co. Ltd.,China,Consumer Goods
7D70FD,Monex Group Inc.,Japan,Financials
4D8313,Graco Inc.,United States,Industrials
E114F4,Modine Manufacturing Co.,United States,Consumer Goods
180B87,Compania Cervecerias Unidas S.A.,Chile,Consumer Goods
41C528,DXP Enterprises Inc.,United States,Industrials
1CD4B5,Scholar Rock Holding Corp.,United States,Health Care
499FBB,Gushengtang Holdings Ltd.,Cayman Islands,Health Care
95E7AF,Ampol Ltd.,Australia,Energy
E6E4EA,PetroChina Co. Ltd.,China,Energy
3CA981,Beijing Capital Development Co. Ltd.,China,Real Estate
4ABA59,Ovctek China Inc.,China,Health Care
DBE5BD,Golden Solar New Energy Tech Hldgs Ltd.,Cayman Islands,Consumer Goods
CED4D0,Core Natural Resources Inc.,United States,Basic Materials
BA04C8,AP (Thailand) PCL,Thailand,Real Estate
WNRFPQ,Suzhou Sushi Testing Group Co. Ltd.,China,Industrials
D8B54C,Sumitomo Pharma Co. Ltd.,Japan,Health Care
6A2868,Constellium SE,France,Basic Materials
E35610,Wayfair Inc.,United States,Consumer Services
885758,Bloom Energy Corp.,United States,Utilities
078B59,Japan Elevator Service Holding Co. Ltd.,Japan,Industrials
57A60A,Thermador Groupe S.A.,France,Industrials
7DE80D,Sixt SE,Germany,Consumer Services
E03F22,SBS Holdings Inc.,Japan,Industrials
D94AF4,Companhia Siderurgica Nacional S.A.,Brazil,Basic Materials
189CA6,Indorama Ventures PCL,Thailand,Basic Materials
6EO8N8,Hualan Biological Bacterin Inc.,China,Health Care
